date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:14:30	239045/239045	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2004%20Jun%202020%2016:43:03%20GMT	https://atulweb.com/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons.svg?v=2.4.0	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Iconsb26c.svg	(from https://atulweb.com/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
00:14:31	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2004%20Jun%202020%2016:43:03%20GMT	https://atulweb.com/wp-content/themes/oceanwp/assets/fonts/slick/slick.eot?	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/themes/oceanwp/assets/fonts/slick/slickd41d.eot	(from https://atulweb.com/wp-content/themes/oceanwp/assets/css/third/slick.min.css?ver=1.6.0)
00:14:32	1380/1380	---M--	200	added ('OK')	font/woff	date:Thu,%2004%20Jun%202020%2016:43:03%20GMT	https://atulweb.com/wp-content/themes/oceanwp/assets/fonts/slick/slick.woff	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/themes/oceanwp/assets/fonts/slick/slick.woff	(from https://atulweb.com/wp-content/themes/oceanwp/assets/css/third/slick.min.css?ver=1.6.0)
00:14:32	1892/1892	---M--	200	added ('OK')	font/ttf	date:Thu,%2004%20Jun%202020%2016:43:03%20GMT	https://atulweb.com/wp-content/themes/oceanwp/assets/fonts/slick/slick.ttf	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/themes/oceanwp/assets/fonts/slick/slick.ttf	(from https://atulweb.com/wp-content/themes/oceanwp/assets/css/third/slick.min.css?ver=1.6.0)
00:14:33	2152/2152	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2004%20Jun%202020%2016:43:03%20GMT	https://atulweb.com/wp-content/themes/oceanwp/assets/fonts/slick/slick.svg	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/themes/oceanwp/assets/fonts/slick/slick.svg	(from https://atulweb.com/wp-content/themes/oceanwp/assets/css/third/slick.min.css?ver=1.6.0)
00:14:35	184780/184780	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2004%20Jun%202020%2017:05:34%20GMT	https://atulweb.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.7.0	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsf884.eot	(from https://atulweb.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.7.0)
00:14:35	81224/81224	---M--	200	added ('OK')	font/woff2	date:Thu,%2004%20Jun%202020%2017:05:34%20GMT	https://atulweb.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.7.0	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsf884.woff2	(from https://atulweb.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.7.0)
00:14:36	98704/98704	---M--	200	added ('OK')	font/woff	date:Thu,%2004%20Jun%202020%2017:05:34%20GMT	https://atulweb.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.7.0	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsf884.woff	(from https://atulweb.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.7.0)
00:14:37	184620/184620	---M--	200	added ('OK')	font/ttf	date:Thu,%2004%20Jun%202020%2017:05:34%20GMT	https://atulweb.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.7.0	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsf884.ttf	(from https://atulweb.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.7.0)
00:14:38	270214/270214	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2004%20Jun%202020%2017:05:34%20GMT	https://atulweb.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.7.0	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsf884.svg	(from https://atulweb.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.7.0)
00:14:39	131930/131930	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2004%20Jun%202020%2017:05:34%20GMT	https://atulweb.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://atulweb.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.12.0)
00:14:39	131930/131930	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2004%20Jun%202020%2017:05:34%20GMT	https://atulweb.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://atulweb.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.12.0)
00:14:39	75936/75936	---M--	200	added ('OK')	font/woff2	date:Thu,%2004%20Jun%202020%2017:05:34%20GMT	https://atulweb.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://atulweb.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.12.0)
00:14:39	379242/379242	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Jun%202020%2018:05:58%20GMT	https://atulweb.com/wp-content/uploads/2020/06/People-background.jpg	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/People-background.jpg	(from https://atulweb.com/wp-content/uploads/elementor/css/post-29.css?ver=1591610136)
00:14:40	89100/89100	---M--	200	added ('OK')	font/woff	date:Thu,%2004%20Jun%202020%2017:05:34%20GMT	https://atulweb.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://atulweb.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.12.0)
00:14:41	131624/131624	---M--	200	added ('OK')	font/ttf	date:Thu,%2004%20Jun%202020%2017:05:34%20GMT	https://atulweb.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://atulweb.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.12.0)
00:14:43	194066/194066	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2004%20Jun%202020%2017:05:34%20GMT	https://atulweb.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://atulweb.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.12.0)
00:14:43	76084/76084	---M--	200	added ('OK')	font/woff2	date:Thu,%2004%20Jun%202020%2017:05:34%20GMT	https://atulweb.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://atulweb.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.12.0)
00:14:43	708706/708706	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2004%20Jun%202020%2017:05:34%20GMT	https://atulweb.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://atulweb.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.12.0)
00:14:44	194066/194066	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2004%20Jun%202020%2017:05:34%20GMT	https://atulweb.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://atulweb.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.12.0)
00:14:44	98996/98996	---M--	200	added ('OK')	font/woff	date:Thu,%2004%20Jun%202020%2017:05:34%20GMT	https://atulweb.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://atulweb.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.12.0)
00:14:45	193780/193780	---M--	200	added ('OK')	font/ttf	date:Thu,%2004%20Jun%202020%2017:05:34%20GMT	https://atulweb.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://atulweb.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.12.0)
00:14:45	1045/1045	---M--	200	added ('OK')	application/xml	date:Thu,%2012%20Dec%202013%2001:19:12%20GMT	https://atulweb.com/wp-includes/wlwmanifest.xml	C:/collage/IEEE%20CLONE/atulweb.com/wp-includes/wlwmanifest.xml	(from https://atulweb.com/)
00:14:46	83/83	---M--	409	error ('Conflict')	text/html	date:Tue,%2009%20Jun%202020%2007:14:15%20GMT	https://atulweb.com/xmlrpc.php	C:/collage/IEEE%20CLONE/atulweb.com/xmlrpc.58.delayed	(from https://atulweb.com/events/)
00:14:46	849145/849145	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2004%20Jun%202020%2017:05:34%20GMT	https://atulweb.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://atulweb.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.12.0)
00:14:47	2237/2237	---MC-	200	added ('OK')	application/json	date:Tue,%2009%20Jun%202020%2007:14:16%20GMT	https://atulweb.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fatulweb.com%2Fevents%2F	C:/collage/IEEE%20CLONE/atulweb.com/wp-json/oembed/1.0/embeddd48.json	(from https://atulweb.com/events/)
00:14:47	699/699	---MC-	200	added ('OK')	application/rss+xml	date:Thu,%2004%20Jun%202020%2016:39:58%20GMT	https://atulweb.com/events/feed/	C:/collage/IEEE%20CLONE/atulweb.com/events/feed/index.html	(from https://atulweb.com/events/)
00:14:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Jun%202020%2007:14:17%20GMT	https://atulweb.com/?p=2	C:/collage/IEEE%20CLONE/atulweb.com/index905b.html	(from https://atulweb.com/events/)
00:14:48	2329/2329	---MC-	200	added ('OK')	text/xml	date:Tue,%2009%20Jun%202020%2007:14:17%20GMT	https://atulweb.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fatulweb.com%2Fevents%2F&format=xml	C:/collage/IEEE%20CLONE/atulweb.com/wp-json/oembed/1.0/embedee5c	(from https://atulweb.com/events/)
00:14:49	11724/11724	---MC-	200	added ('OK')	text/css	date:Tue,%2009%20Jun%202020%2007:13:36%20GMT	https://atulweb.com/wp-content/uploads/elementor/css/post-133.css?ver=1591686816	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/elementor/css/post-1330542.css	(from https://atulweb.com/ieee-b-htc-2020/)
00:14:50	2282/2282	---MC-	200	added ('OK')	application/json	date:Tue,%2009%20Jun%202020%2007:14:19%20GMT	https://atulweb.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fatulweb.com%2Fieee-b-htc-2020%2F	C:/collage/IEEE%20CLONE/atulweb.com/wp-json/oembed/1.0/embedf449.json	(from https://atulweb.com/ieee-b-htc-2020/)
00:14:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Jun%202020%2007:14:20%20GMT	https://atulweb.com/?p=133	C:/collage/IEEE%20CLONE/atulweb.com/index9c49.html	(from https://atulweb.com/ieee-b-htc-2020/)
00:14:52	2374/2374	---MC-	200	added ('OK')	text/xml	date:Tue,%2009%20Jun%202020%2007:14:20%20GMT	https://atulweb.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fatulweb.com%2Fieee-b-htc-2020%2F&format=xml	C:/collage/IEEE%20CLONE/atulweb.com/wp-json/oembed/1.0/embedf009	(from https://atulweb.com/ieee-b-htc-2020/)
00:14:53	21456/21456	---M--	200	added ('OK')	text/css	date:Fri,%2005%20Jun%202020%2017:23:00%20GMT	https://atulweb.com/wp-content/uploads/elementor/css/post-9.css?ver=1591377780	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/elementor/css/post-984a2.css	(from https://atulweb.com/activities/)
00:14:53	190469/190469	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jun%202020%2001:43:36%20GMT	https://atulweb.com/wp-content/uploads/2020/06/IEEE-BHTC2020-YP-TRACk-with-dsicount-min-1-1536x1086.jpg	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/IEEE-BHTC2020-YP-TRACk-with-dsicount-min-1-1536x1086.jpg	(from https://atulweb.com/ieee-b-htc-2020/)
00:14:54	2257/2257	---MC-	200	added ('OK')	application/json	date:Tue,%2009%20Jun%202020%2007:14:23%20GMT	https://atulweb.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fatulweb.com%2Factivities%2F	C:/collage/IEEE%20CLONE/atulweb.com/wp-json/oembed/1.0/embedbecb.json	(from https://atulweb.com/activities/)
00:14:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Jun%202020%2007:14:23%20GMT	https://atulweb.com/?p=9	C:/collage/IEEE%20CLONE/atulweb.com/indexb5fb.html	(from https://atulweb.com/activities/)
00:14:55	2349/2349	---MC-	200	added ('OK')	text/xml	date:Tue,%2009%20Jun%202020%2007:14:24%20GMT	https://atulweb.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fatulweb.com%2Factivities%2F&format=xml	C:/collage/IEEE%20CLONE/atulweb.com/wp-json/oembed/1.0/embedade7	(from https://atulweb.com/activities/)
00:14:56	66671/66671	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jun%202020%2001:51:05%20GMT	https://atulweb.com/wp-content/uploads/2020/06/Website-contest-min.jpg	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/Website-contest-min.jpg	(from https://atulweb.com/activities/)
00:14:56	47626/47626	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jun%202020%2001:54:15%20GMT	https://atulweb.com/wp-content/uploads/2020/06/Step-1-min.jpg	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/Step-1-min.jpg	(from https://atulweb.com/activities/)
00:14:57	61209/61209	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jun%202020%2001:54:10%20GMT	https://atulweb.com/wp-content/uploads/2020/06/8-min.jpg	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/8-min.jpg	(from https://atulweb.com/activities/)
00:14:57	58940/58940	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jun%202020%2001:54:12%20GMT	https://atulweb.com/wp-content/uploads/2020/06/7-min.jpg	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/7-min.jpg	(from https://atulweb.com/activities/)
00:14:58	45223/45223	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jun%202020%2001:57:06%20GMT	https://atulweb.com/wp-content/uploads/2020/06/Mentor-4-You-min-1024x426.jpg	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/Mentor-4-You-min-1024x426.jpg	(from https://atulweb.com/activities/)
00:14:59	133349/133349	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jun%202020%2001:58:07%20GMT	https://atulweb.com/wp-content/uploads/2020/06/1-min-1024x426.jpg	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/1-min-1024x426.jpg	(from https://atulweb.com/activities/)
00:14:59	107880/107880	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jun%202020%2001:59:15%20GMT	https://atulweb.com/wp-content/uploads/2020/06/12-min-1024x426.jpg	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/12-min-1024x426.jpg	(from https://atulweb.com/activities/)
00:14:59	43915/43915	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jun%202020%2017:10:22%20GMT	https://atulweb.com/wp-content/uploads/2020/06/Major-Initiative-min-1024x426.jpg	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/Major-Initiative-min-1024x426.jpg	(from https://atulweb.com/activities/)
00:15:00	8075/8075	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jun%202020%2017:13:36%20GMT	https://atulweb.com/wp-content/uploads/2020/06/5-min-150x150.jpg	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/5-min-150x150.jpg	(from https://atulweb.com/activities/)
00:15:01	6313/6313	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jun%202020%2017:13:52%20GMT	https://atulweb.com/wp-content/uploads/2020/06/nie-tech-150x150.jpg	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/nie-tech-150x150.jpg	(from https://atulweb.com/activities/)
00:15:02	48585/48585	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jun%202020%2002:01:00%20GMT	https://atulweb.com/wp-content/uploads/2020/06/Team-Building-min-1024x426.jpg	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/Team-Building-min-1024x426.jpg	(from https://atulweb.com/activities/)
00:15:03	85993/85993	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jun%202020%2002:02:25%20GMT	https://atulweb.com/wp-content/uploads/2020/06/tech_tumkur-1024x426.jpg	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/tech_tumkur-1024x426.jpg	(from https://atulweb.com/activities/)
00:15:03	141720/141720	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jun%202020%2002:04:06%20GMT	https://atulweb.com/wp-content/uploads/2020/06/4-min.jpg	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/4-min.jpg	(from https://atulweb.com/activities/)
00:15:04	42781/42781	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jun%202020%2002:06:16%20GMT	https://atulweb.com/wp-content/uploads/2020/06/ideatation-yo-production-1024x426.jpg	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/ideatation-yo-production-1024x426.jpg	(from https://atulweb.com/activities/)
00:15:04	294531/294531	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jun%202020%2002:04:17%20GMT	https://atulweb.com/wp-content/uploads/2020/06/workshop-scaled.jpg	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/workshop-scaled.jpg	(from https://atulweb.com/activities/)
00:15:05	194481/194481	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jun%202020%2002:08:27%20GMT	https://atulweb.com/wp-content/uploads/2020/06/TISP-scaled.jpg	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/TISP-scaled.jpg	(from https://atulweb.com/activities/)
00:15:05	101107/101107	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jun%202020%2002:08:41%20GMT	https://atulweb.com/wp-content/uploads/2020/06/11-min.jpg	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/11-min.jpg	(from https://atulweb.com/activities/)
00:15:05	116690/116690	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jun%202020%2002:08:43%20GMT	https://atulweb.com/wp-content/uploads/2020/06/10-min.jpg	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/10-min.jpg	(from https://atulweb.com/activities/)
00:15:06	66527/66527	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jun%202020%2002:10:06%20GMT	https://atulweb.com/wp-content/uploads/2020/06/mit-work-1024x426.jpg	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/mit-work-1024x426.jpg	(from https://atulweb.com/activities/)
00:15:07	83497/83497	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jun%202020%2002:11:57%20GMT	https://atulweb.com/wp-content/uploads/2020/06/6-min-1024x426.jpg	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/6-min-1024x426.jpg	(from https://atulweb.com/activities/)
00:15:07	81294/81294	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jun%202020%2002:12:10%20GMT	https://atulweb.com/wp-content/uploads/2020/06/3-min.jpg	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/3-min.jpg	(from https://atulweb.com/activities/)
00:15:08	125023/125023	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jun%202020%2002:14:30%20GMT	https://atulweb.com/wp-content/uploads/2020/06/2-min.jpg	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/2-min.jpg	(from https://atulweb.com/activities/)
00:15:08	13267/13267	---MC-	200	added ('OK')	text/css	date:Fri,%2005%20Jun%202020%2002:51:20%20GMT	https://atulweb.com/wp-content/uploads/elementor/css/post-10.css?ver=1591325480	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/elementor/css/post-104a94.css	(from https://atulweb.com/achievements/)
00:15:09	2267/2267	---MC-	200	added ('OK')	application/json	date:Tue,%2009%20Jun%202020%2007:14:38%20GMT	https://atulweb.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fatulweb.com%2Fachievements%2F	C:/collage/IEEE%20CLONE/atulweb.com/wp-json/oembed/1.0/embede71f.json	(from https://atulweb.com/achievements/)
00:15:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Jun%202020%2007:14:39%20GMT	https://atulweb.com/?p=10	C:/collage/IEEE%20CLONE/atulweb.com/index64b4.html	(from https://atulweb.com/achievements/)
00:15:10	2359/2359	---MC-	200	added ('OK')	text/xml	date:Tue,%2009%20Jun%202020%2007:14:39%20GMT	https://atulweb.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fatulweb.com%2Fachievements%2F&format=xml	C:/collage/IEEE%20CLONE/atulweb.com/wp-json/oembed/1.0/embed9423	(from https://atulweb.com/achievements/)
00:15:13	292732/292732	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Jun%202020%2002:43:28%20GMT	https://atulweb.com/wp-content/uploads/2020/06/Desktop-Screenshot-2020.06.05-08.03.19.74.png	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/Desktop-Screenshot-2020.06.05-08.03.19.74.png	(from https://atulweb.com/achievements/)
00:15:13	292513/292513	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Jun%202020%2002:44:00%20GMT	https://atulweb.com/wp-content/uploads/2020/06/Desktop-Screenshot-2020.06.05-08.03.26.84.png	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/Desktop-Screenshot-2020.06.05-08.03.26.84.png	(from https://atulweb.com/achievements/)
00:15:14	763894/763894	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Jun%202020%2002:39:23%20GMT	https://atulweb.com/wp-content/uploads/2020/06/Desktop-Screenshot-2020.06.05-08.06.19.68.png	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/Desktop-Screenshot-2020.06.05-08.06.19.68.png	(from https://atulweb.com/achievements/)
00:15:14	303639/303639	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Jun%202020%2002:46:44%20GMT	https://atulweb.com/wp-content/uploads/2020/06/Desktop-Screenshot-2020.06.05-08.03.33.80.png	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/Desktop-Screenshot-2020.06.05-08.03.33.80.png	(from https://atulweb.com/achievements/)
00:15:14	242150/242150	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Jun%202020%2002:46:56%20GMT	https://atulweb.com/wp-content/uploads/2020/06/Desktop-Screenshot-2020.06.05-08.03.38.10.png	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/Desktop-Screenshot-2020.06.05-08.03.38.10.png	(from https://atulweb.com/achievements/)
00:15:14	45290/45290	---MC-	200	added ('OK')	text/css	date:Sun,%2007%20Jun%202020%2007:33:41%20GMT	https://atulweb.com/wp-content/uploads/elementor/css/post-11.css?ver=1591515221	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/elementor/css/post-118d61.css	(from https://atulweb.com/execom/)
00:15:15	2237/2237	---MC-	200	added ('OK')	application/json	date:Tue,%2009%20Jun%202020%2007:14:44%20GMT	https://atulweb.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fatulweb.com%2Fexecom%2F	C:/collage/IEEE%20CLONE/atulweb.com/wp-json/oembed/1.0/embed8f71.json	(from https://atulweb.com/execom/)
00:15:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Jun%202020%2007:14:45%20GMT	https://atulweb.com/?p=11	C:/collage/IEEE%20CLONE/atulweb.com/index5757.html	(from https://atulweb.com/execom/)
00:15:17	2329/2329	---MC-	200	added ('OK')	text/xml	date:Tue,%2009%20Jun%202020%2007:14:45%20GMT	https://atulweb.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fatulweb.com%2Fexecom%2F&format=xml	C:/collage/IEEE%20CLONE/atulweb.com/wp-json/oembed/1.0/embed7cb8	(from https://atulweb.com/execom/)
00:15:18	308583/308583	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Jun%202020%2019:09:21%20GMT	https://atulweb.com/wp-content/uploads/2020/06/Ashwini-Appaji-M.jpg	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/Ashwini-Appaji-M.jpg	(from https://atulweb.com/execom/)
00:15:19	407421/407421	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Jun%202020%2019:10:47%20GMT	https://atulweb.com/wp-content/uploads/2020/06/Gitansh-Anand.jpg	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/Gitansh-Anand.jpg	(from https://atulweb.com/execom/)
